New_Task_ID,Original_Task,Input_Transformation,Output_Transformation
2089f173,a5f85a15.json,reflect_vertical,reflect_vertical
3e4e51fb,a65b410d.json,reflect_vertical,reflect_vertical
95720a7a,a68b268e.json,reflect_horizontal,reflect_horizontal
c3059bba,a699fb00.json,reflect_horizontal,reflect_horizontal
ea02a2bc,a740d043.json,reflect_horizontal,reflect_horizontal
4d14b429,a79310a0.json,reflect_horizontal,reflect_horizontal
42399cfb,a85d4709.json,reflect_horizontal,reflect_horizontal
352947b3,a87f7484.json,reflect_horizontal,reflect_horizontal
767c24b5,a9f96cdd.json,reflect_horizontal,reflect_horizontal
ba4ccb4e,aabf363d.json,reflect_horizontal,reflect_horizontal
44e610d9,ac0a08a4.json,reflect_vertical,reflect_vertical
0d3c0c49,ae3edfdc.json,reflect_vertical,reflect_vertical
6606ee9c,ae4f1146.json,reflect_horizontal,reflect_horizontal
6ccad2f0,aedd82e4.json,reflect_horizontal,reflect_horizontal
0c0bd8b4,b0c4d837.json,reflect_vertical,reflect_vertical
2ac102d1,b1948b0a.json,reflect_horizontal,reflect_horizontal
a7b29541,b230c067.json,reflect_vertical,reflect_vertical
c77eca62,b548a754.json,reflect_horizontal,reflect_horizontal
eb4d2c2c,b60334d2.json,reflect_vertical,reflect_vertical
04e34e19,b6afb2da.json,reflect_vertical,reflect_vertical
251810be,b8825c91.json,reflect_vertical,reflect_vertical
6e56d5ce,b8cdaf2b.json,reflect_vertical,reflect_vertical
6d6ffc51,b91ae062.json,reflect_vertical,reflect_vertical
3b036b2b,b94a9452.json,reflect_vertical,reflect_vertical
4edd5138,b9b7f026.json,reflect_vertical,reflect_vertical
db166b77,ba26e723.json,reflect_vertical,reflect_vertical
459ffbc5,bb43febb.json,reflect_horizontal,reflect_horizontal
c5001498,bbc9ae5d.json,reflect_vertical,reflect_vertical
0e368572,bc1d5164.json,reflect_vertical,reflect_vertical
6ed96413,bd4472b8.json,reflect_vertical,reflect_vertical
1ae63fb9,bda2d7a6.json,reflect_vertical,reflect_vertical
f81179d9,bdad9b1f.json,reflect_vertical,reflect_vertical
562bbee7,be94b721.json,reflect_horizontal,reflect_horizontal
969d6e2c,beb8660c.json,reflect_horizontal,reflect_horizontal
a707d1ce,c0f76784.json,reflect_vertical,reflect_vertical
3fa44027,c1d99e64.json,reflect_horizontal,reflect_horizontal
afb05240,c3e719e8.json,reflect_horizontal,reflect_horizontal
a8e4e8bd,c3f564a4.json,reflect_horizontal,reflect_horizontal
81797ffa,c59eb873.json,reflect_horizontal,reflect_horizontal
b70dc463,c8f0f002.json,reflect_vertical,reflect_vertical
88b1bde6,c9e6f938.json,reflect_horizontal,reflect_horizontal
5576c276,c9f8e694.json,reflect_vertical,reflect_vertical
bbfb4235,cbded52d.json,reflect_horizontal,reflect_horizontal
44de44c9,cce03e0d.json,reflect_horizontal,reflect_horizontal
16fb18ab,cdecee7f.json,reflect_horizontal,reflect_horizontal
88e0458f,ce22a75a.json,reflect_vertical,reflect_vertical
6c05ef07,ce4f8723.json,reflect_vertical,reflect_vertical
c6264a74,ce9e57f2.json,reflect_horizontal,reflect_horizontal
44ee9996,cf98881b.json,reflect_vertical,reflect_vertical
b4b94091,d037b0a7.json,reflect_horizontal,reflect_horizontal
78bc031d,d0f5fe59.json,reflect_horizontal,reflect_horizontal
32cdba4a,d10ecb37.json,reflect_vertical,reflect_vertical
c49fcd37,d13f3404.json,reflect_vertical,reflect_vertical
1c0a270d,d23f8c26.json,reflect_vertical,reflect_vertical
887da086,d43fd935.json,reflect_horizontal,reflect_horizontal
8e9e3c8f,d4469b4b.json,reflect_horizontal,reflect_horizontal
2a3ea837,d4a91cb9.json,reflect_vertical,reflect_vertical
732a6027,d4f3cd78.json,reflect_vertical,reflect_vertical
1c7bda91,d511f180.json,reflect_vertical,reflect_vertical
9a734fe7,d5d6de2d.json,reflect_vertical,reflect_vertical
6f98a014,d631b094.json,reflect_vertical,reflect_vertical
7d42b053,d6ad076f.json,reflect_vertical,reflect_vertical
769c7a1f,d89b689b.json,reflect_vertical,reflect_vertical
410a3da9,d8c310e9.json,reflect_vertical,reflect_vertical
7fa82b7e,d90796e8.json,reflect_horizontal,reflect_horizontal
2a117f56,d9fac9be.json,reflect_horizontal,reflect_horizontal
ff7059d9,dae9d2b5.json,reflect_vertical,reflect_vertical
a28c78a7,db3e9e38.json,reflect_vertical,reflect_vertical
e48544b5,dc1df850.json,reflect_vertical,reflect_vertical
f3c5ea95,dc433765.json,reflect_vertical,reflect_vertical
cf80a757,ddf7fa4f.json,reflect_horizontal,reflect_horizontal
05650ed9,de1cd16c.json,reflect_vertical,reflect_vertical
d3273c54,ded97339.json,reflect_vertical,reflect_vertical
253aa45d,e179c5f4.json,reflect_horizontal,reflect_horizontal
2ed2b4e6,e21d9049.json,reflect_horizontal,reflect_horizontal
6c52660b,e26a3af2.json,reflect_horizontal,reflect_horizontal
dd4ed7a1,e3497940.json,reflect_vertical,reflect_vertical
3bae05d5,e48d4e1a.json,reflect_vertical,reflect_vertical
eb5b83f2,e50d258f.json,reflect_horizontal,reflect_horizontal
8e8dec42,e76a88a6.json,reflect_vertical,reflect_vertical
16f28a3b,e9614598.json,reflect_horizontal,reflect_horizontal
7dd70e6f,e98196ab.json,reflect_horizontal,reflect_horizontal
9ceea0f6,e9afcf9a.json,reflect_vertical,reflect_vertical
86c1c4ae,ea32f347.json,reflect_horizontal,reflect_horizontal
3c33d9aa,ea786f4a.json,reflect_horizontal,reflect_horizontal
575493ba,eb281b96.json,reflect_horizontal,reflect_horizontal
7e17ed8a,eb5a1d5d.json,reflect_vertical,reflect_vertical
b6dc262b,ef135b50.json,reflect_horizontal,reflect_horizontal
50afc3d7,f1cefba8.json,reflect_vertical,reflect_vertical
251c0037,f25fbde4.json,reflect_vertical,reflect_vertical
dcc8870e,f25ffba3.json,reflect_horizontal,reflect_horizontal
06dc0331,f5b8619d.json,reflect_horizontal,reflect_horizontal
49d73f0a,f76d97a5.json,reflect_horizontal,reflect_horizontal
a2a7fca2,f8b3ba0a.json,reflect_horizontal,reflect_horizontal
02834e2f,f8ff0b80.json,reflect_vertical,reflect_vertical
45237ee8,f9012d9b.json,reflect_vertical,reflect_vertical
b77c571d,fafffa47.json,reflect_horizontal,reflect_horizontal
a2116812,fcb5c309.json,reflect_vertical,reflect_vertical
ca12e3ae,fcc82909.json,reflect_vertical,reflect_vertical
93b32800,feca6190.json,reflect_vertical,reflect_vertical
7803b0fb,ff28f65a.json,reflect_horizontal,reflect_horizontal
f02a2728,007bbfb7.json,"color_permute(2->7,6->2,7->6)","color_permute(2->7,6->2,7->6)"
0b8330e5,017c7c7b.json,"color_permute(0->1,1->0)","color_permute(0->1,1->0)"
2197502b,025d127b.json,"color_permute(2->6,6->2)","color_permute(2->6,6->2)"
b4654929,0520fde7.json,"color_permute(0->5,1->2,2->0,5->1)","color_permute(0->5,1->2,2->0,5->1)"
81b84afd,05f2a901.json,"color_permute(0->2,2->0)","color_permute(0->2,2->0)"
d92cbbe6,08ed6ac7.json,"color_permute(0->1,1->2,2->5,3->0,4->3,5->4)","color_permute(0->1,1->2,2->5,3->0,4->3,5->4)"
95c5ff3e,0962bcdd.json,"color_permute(2->3,3->6,4->2,6->4)","color_permute(2->3,3->6,4->2,6->4)"
2795eee7,0a938d79.json,"color_permute(0->1,1->8,4->0,8->4)","color_permute(0->1,1->8,4->0,8->4)"
96cf74f0,0b148d64.json,"color_permute(0->3,1->4,3->8,4->1,8->0)","color_permute(0->3,1->4,3->8,4->1,8->0)"
bb6b8a61,0ca9ddb6.json,"color_permute(0->8,1->4,4->1,6->0,8->6)","color_permute(0->8,1->4,4->1,6->0,8->6)"
74d89358,0d3d703e.json,"color_permute(1->8,2->3,3->9,5->6,6->5,8->2,9->1)","color_permute(1->8,2->3,3->9,5->6,6->5,8->2,9->1)"
74a43f5a,0dfd9992.json,"color_permute(1->8,3->4,4->9,5->3,6->1,7->5,8->7,9->6)","color_permute(1->8,3->4,4->9,5->3,6->1,7->5,8->7,9->6)"
82c1f0b2,1190e5a7.json,"color_permute(1->5,3->1,5->7,7->8,8->3)","color_permute(1->5,3->1,5->7,7->8,8->3)"
3b204477,137eaa0f.json,"color_permute(1->3,2->7,3->1,4->9,5->4,6->5,7->2,9->6)","color_permute(1->3,2->7,3->1,4->9,5->4,6->5,7->2,9->6)"
2315ec7c,178fcbfb.json,"color_permute(0->1,1->0,2->3,3->2)","color_permute(0->1,1->0,2->3,3->2)"
1d5c796e,1b2d62fb.json,"color_permute(0->1,1->0,8->9,9->8)","color_permute(0->1,1->0,8->9,9->8)"
d6a3fa22,1bfc4729.json,"color_permute(1->2,2->1,4->6,6->8,7->4,8->7)","color_permute(1->2,2->1,4->6,6->8,7->4,8->7)"
0a1d99df,1c786137.json,"color_permute(0->1,1->9,2->3,3->0,4->2,9->4)","color_permute(0->1,1->9,2->3,3->0,4->2,9->4)"
918186a6,1caeab9d.json,"color_permute(0->1,1->2,2->0)","color_permute(0->1,1->2,2->0)"
e7ef8eb7,1cf80156.json,"color_permute(0->1,1->2,2->0,6->8,8->6)","color_permute(0->1,1->2,2->0,6->8,8->6)"
12d9ac67,1e0a9b12.json,"color_permute(2->4,3->6,4->5,5->2,6->7,7->8,8->3)","color_permute(2->4,3->6,4->5,5->2,6->7,7->8,8->3)"
05e33f10,1f642eb9.json,"color_permute(1->9,3->6,4->8,6->7,7->1,8->4,9->3)","color_permute(1->9,3->6,4->8,6->7,7->1,8->4,9->3)"
fcbb1e8b,1f85a75f.json,"color_permute(1->8,2->1,4->5,5->4,8->2)","color_permute(1->8,2->1,4->5,5->4,8->2)"
2dd14567,1f876c06.json,"color_permute(0->9,2->6,3->2,4->7,6->4,7->3,8->0,9->8)","color_permute(0->9,2->6,3->2,4->7,6->4,7->3,8->0,9->8)"
73409b69,1fad071e.json,"color_permute(1->2,2->1)","color_permute(1->2,2->1)"
f4d1ed1b,2013d3e2.json,"color_permute(0->3,1->6,2->8,3->4,4->2,5->0,6->5,8->1)","color_permute(0->3,1->6,2->8,3->4,4->2,5->0,6->5,8->1)"
3f2b8510,2204b7a8.json,"color_permute(0->2,1->5,2->1,3->4,4->3,5->0,8->9,9->8)","color_permute(0->2,1->5,2->1,3->4,4->3,5->0,8->9,9->8)"
07442552,22168020.json,"color_permute(0->7,1->8,3->4,4->0,7->1,8->3)","color_permute(0->7,1->8,3->4,4->0,7->1,8->3)"
f6804beb,2281f1f4.json,"color_permute(0->5,5->0)","color_permute(0->5,5->0)"
723bd1e2,228f6490.json,"color_permute(0->8,2->6,4->5,5->7,6->9,7->4,8->0,9->2)","color_permute(0->8,2->6,4->5,5->7,6->9,7->4,8->0,9->2)"
f34ab6ee,22eb0ac0.json,"color_permute(0->5,1->4,2->9,3->8,4->6,5->0,6->1,8->2,9->3)","color_permute(0->5,1->4,2->9,3->8,4->6,5->0,6->1,8->2,9->3)"
ea4965e8,23581191.json,"color_permute(2->8,8->2)","color_permute(2->8,8->2)"
f1cac082,239be575.json,"color_permute(0->2,2->8,8->0)","color_permute(0->2,2->8,8->0)"
29165078,23b5c85d.json,"color_permute(0->2,1->7,2->3,3->0,6->8,7->1,8->6)","color_permute(0->2,1->7,2->3,3->0,6->8,7->1,8->6)"
45a83e53,253bf280.json,"color_permute(3->8,8->3)","color_permute(3->8,8->3)"
a666d4c7,25d487eb.json,"color_permute(3->8,8->3)","color_permute(3->8,8->3)"
8683c28e,25d8a9c8.json,"color_permute(1->7,2->3,3->9,4->8,5->1,6->5,7->6,8->4,9->2)","color_permute(1->7,2->3,3->9,4->8,5->1,6->5,7->6,8->4,9->2)"
0b89ad32,25ff71a9.json,"color_permute(0->2,2->0)","color_permute(0->2,2->0)"
b9f4d34a,272f95fa.json,"color_permute(1->6,2->3,3->2,6->8,8->1)","color_permute(1->6,2->3,3->2,6->8,8->1)"
d12f6c2e,27a28665.json,"color_permute(0->7,2->6,4->2,5->8,6->0,7->5,8->4)","color_permute(0->7,2->6,4->2,5->8,6->0,7->5,8->4)"
bc1cabab,28bf18c6.json,"color_permute(0->1,1->0,2->8,3->2,8->3)","color_permute(0->1,1->0,2->8,3->2,8->3)"
903c2ec3,29623171.json,"color_permute(1->2,2->4,3->5,4->1,5->3)","color_permute(1->2,2->4,3->5,4->1,5->3)"
ccc57838,29c11459.json,"color_permute(2->8,4->9,5->6,6->5,7->2,8->4,9->7)","color_permute(2->8,4->9,5->6,6->5,7->2,8->4,9->7)"
9d83316b,29ec7d0e.json,"color_permute(0->3,1->7,2->1,3->9,4->2,5->0,6->5,7->6,9->4)","color_permute(0->3,1->7,2->1,3->9,4->2,5->0,6->5,7->6,9->4)"
52212bb2,2c608aff.json,"color_permute(1->3,2->8,3->2,5->1,8->5)","color_permute(1->3,2->8,3->2,5->1,8->5)"
e31a730a,2dc579da.json,"color_permute(0->1,1->4,2->0,4->2)","color_permute(0->1,1->4,2->0,4->2)"
d6cc1307,2dee498d.json,"color_permute(0->2,1->5,2->1,4->0,5->4)","color_permute(0->2,1->5,2->1,4->0,5->4)"
98c9c241,31aa019c.json,"color_permute(0->4,1->7,2->9,3->2,4->6,5->8,6->1,7->3,8->5,9->0)","color_permute(0->4,1->7,2->9,3->2,4->6,5->8,6->1,7->3,8->5,9->0)"
4833c4e1,321b1fc6.json,"color_permute(3->8,4->7,6->3,7->4,8->6)","color_permute(3->8,4->7,6->3,7->4,8->6)"
8a015d7f,32597951.json,"color_permute(0->1,1->0)","color_permute(0->1,1->0)"
0a8bed1d,3618c87e.json,"color_permute(1->5,5->1)","color_permute(1->5,5->1)"
fff2aee8,363442ee.json,"color_permute(1->8,2->4,4->7,5->2,7->9,8->1,9->5)","color_permute(1->8,2->4,4->7,5->2,7->9,8->1,9->5)"
bcea91a7,3906de3d.json,"color_permute(0->1,1->2,2->0)","color_permute(0->1,1->2,2->0)"
15c75f13,3aa6fb7a.json,"color_permute(0->8,1->0,8->1)","color_permute(0->8,1->0,8->1)"
0424068e,3ac3eb23.json,"color_permute(0->3,2->4,3->7,4->2,6->8,7->6,8->0)","color_permute(0->3,2->4,3->7,4->2,6->8,7->6,8->0)"
80d4cd42,3af2c5a8.json,"color_permute(0->3,3->4,4->0)","color_permute(0->3,3->4,4->0)"
3322e9d3,3bd67248.json,"color_permute(0->2,2->3,3->6,4->5,5->8,6->4,8->0)","color_permute(0->2,2->3,3->6,4->5,5->8,6->4,8->0)"
6aadaabe,3bdb4ada.json,"color_permute(0->8,1->4,4->5,5->0,8->1)","color_permute(0->8,1->4,4->5,5->0,8->1)"
d321897a,3c9b0459.json,"color_permute(1->8,2->5,3->9,4->2,5->7,6->1,7->4,8->6,9->3)","color_permute(1->8,2->5,3->9,4->2,5->7,6->1,7->4,8->6,9->3)"
e04d8538,3e980e27.json,"color_permute(1->8,2->4,3->1,4->2,8->3)","color_permute(1->8,2->4,3->1,4->2,8->3)"
3bd134f6,3f7978a0.json,"color_permute(0->8,5->0,8->5)","color_permute(0->8,5->0,8->5)"
a7873aef,40853293.json,"color_permute(2->5,3->6,5->7,6->9,7->8,8->2,9->3)","color_permute(2->5,3->6,5->7,6->9,7->8,8->2,9->3)"
0e6078f0,41e4d17e.json,"color_permute(1->8,6->1,8->6)","color_permute(1->8,6->1,8->6)"
68518f4a,4258a5f9.json,"color_permute(0->5,1->0,5->1)","color_permute(0->5,1->0,5->1)"
5f10ae49,4347f46a.json,"color_permute(1->3,2->7,3->5,4->2,5->1,7->4)","color_permute(1->3,2->7,3->5,4->2,5->1,7->4)"
7bc3f55f,444801d8.json,"color_permute(0->1,1->0,2->4,3->8,4->7,6->3,7->2,8->6)","color_permute(0->1,1->0,2->4,3->8,4->7,6->3,7->2,8->6)"
4e2f010d,445eab21.json,"color_permute(0->8,2->6,3->2,6->3,7->9,8->0,9->7)","color_permute(0->8,2->6,3->2,6->3,7->9,8->0,9->7)"
4230a72c,44d8ac46.json,"color_permute(2->5,5->2)","color_permute(2->5,5->2)"
8ea1908a,44f52bb0.json,"color_permute(1->2,2->1)","color_permute(1->2,2->1)"
5d69b751,46f33fce.json,"color_permute(0->1,1->6,2->8,4->0,6->4,8->2)","color_permute(0->1,1->6,2->8,4->0,6->4,8->2)"
072e21f2,47c1f68c.json,"color_permute(1->3,3->8,4->1,8->4)","color_permute(1->3,3->8,4->1,8->4)"
55fb1557,48d8fb45.json,"color_permute(0->3,1->2,2->1,3->5,4->0,5->4)","color_permute(0->3,1->2,2->1,3->5,4->0,5->4)"
4adcc22d,4938f0c2.json,"color_permute(0->3,3->0)","color_permute(0->3,3->0)"
e184f2fc,496994bd.json,"color_permute(2->5,5->2)","color_permute(2->5,5->2)"
cbfb79a8,49d1d64f.json,"color_permute(0->8,1->0,2->1,8->2)","color_permute(0->8,1->0,2->1,8->2)"
dd71d945,4be741c5.json,"color_permute(1->2,2->6,3->1,4->3,5->4,6->5)","color_permute(1->2,2->6,3->1,4->3,5->4,6->5)"
f1e6bcc5,4c4377d9.json,"color_permute(1->5,3->4,4->9,5->1,9->3)","color_permute(1->5,3->4,4->9,5->1,9->3)"
ce1f620b,508bd3b6.json,"color_permute(0->8,2->3,3->0,8->2)","color_permute(0->8,2->3,3->0,8->2)"
718cff0d,50cb2852.json,"color_permute(0->3,1->2,2->8,3->0,8->1)","color_permute(0->3,1->2,2->8,3->0,8->1)"
afacfe0f,5117e062.json,"color_permute(0->2,1->3,2->6,3->8,6->7,7->0,8->1)","color_permute(0->2,1->3,2->6,3->8,6->7,7->0,8->1)"
8fa221f1,5168d44c.json,"color_permute(2->3,3->2)","color_permute(2->3,3->2)"
d98a910c,53b68214.json,"color_permute(2->8,3->6,6->3,8->2)","color_permute(2->8,3->6,6->3,8->2)"
a7658601,543a7ed5.json,"color_permute(3->6,4->3,6->8,8->4)","color_permute(3->6,4->3,6->8,8->4)"
71bc4bc6,54d82841.json,"color_permute(0->3,3->5,5->0,6->8,8->6)","color_permute(0->3,3->5,5->0,6->8,8->6)"
c285cb99,54d9e175.json,"color_permute(0->4,1->8,2->3,3->6,4->2,5->0,6->1,7->5,8->9,9->7)","color_permute(0->4,1->8,2->3,3->6,4->2,5->0,6->1,7->5,8->9,9->7)"
f8e9210f,5521c0d9.json,"color_permute(2->4,4->2)","color_permute(2->4,4->2)"
2e7f6630,5582e5ca.json,"color_permute(4->8,6->4,8->9,9->6)","color_permute(4->8,6->4,8->9,9->6)"
9b3fb108,5614dbcf.json,"color_permute(0->4,2->8,3->5,4->2,5->6,6->0,7->9,8->3,9->7)","color_permute(0->4,2->8,3->5,4->2,5->6,6->0,7->9,8->3,9->7)"
424585f8,56dc2b01.json,"color_permute(0->3,2->8,3->2,8->0)","color_permute(0->3,2->8,3->2,8->0)"
2719e5a8,56ff96f3.json,"color_permute(0->1,1->6,2->4,3->2,4->8,6->0,8->3)","color_permute(0->1,1->6,2->4,3->2,4->8,6->0,8->3)"
ebe6553c,5bd6f4ac.json,"color_permute(0->4,1->8,2->7,3->1,4->0,5->6,6->5,7->3,8->2)","color_permute(0->4,1->8,2->7,3->1,4->0,5->6,6->5,7->3,8->2)"
38c8d6ad,5c0a986e.json,"color_permute(1->2,2->1)","color_permute(1->2,2->1)"
28585c8d,60b61512.json,"color_permute(0->7,4->0,7->4)","color_permute(0->7,4->0,7->4)"
191c590b,6150a2bd.json,"color_permute(1->6,2->5,3->4,4->3,5->1,6->8,7->2,8->7)","color_permute(1->6,2->5,3->4,4->3,5->1,6->8,7->2,8->7)"
b8d7d408,62c24649.json,"color_permute(0->3,3->0)","color_permute(0->3,3->0)"
7824ee36,63613498.json,"color_permute(0->7,1->4,2->8,3->9,4->2,5->1,7->0,8->5,9->3)","color_permute(0->7,1->4,2->8,3->9,4->2,5->1,7->0,8->5,9->3)"
b1faafad,6430c8c4.json,"color_permute(2->7,4->2,7->4)","color_permute(2->7,4->2,7->4)"
218beea3,6455b5f5.json,"color_permute(0->8,1->0,8->1)","color_permute(0->8,1->0,8->1)"
b6b3a2cf,67385a82.json,"color_permute(3->8,8->3)","color_permute(3->8,8->3)"
9ff76ecf,673ef223.json,"color_permute(0->4,4->8,8->0)","color_permute(0->4,4->8,8->0)"
3f7aabe2,6773b310.json,"color_permute(6->8,8->6)","color_permute(6->8,8->6)"
0d04cd07,67a3c6ac.json,"color_permute(1->7,7->1)","color_permute(1->7,7->1)"
b3dd69db,67a423a3.json,"color_permute(0->9,1->6,2->1,3->8,4->2,5->0,6->4,8->3,9->5)","color_permute(0->9,1->6,2->1,3->8,4->2,5->0,6->4,8->3,9->5)"
7ef8c73a,67e8384a.json,"color_permute(1->8,2->6,3->1,4->2,5->4,6->7,7->3,8->5)","color_permute(1->8,2->6,3->1,4->2,5->4,6->7,7->3,8->5)"
e3aa98a2,68b16354.json,"color_permute(2->7,3->4,4->3,7->2)","color_permute(2->7,3->4,4->3,7->2)"
6d85c408,6b9890af.json,"color_permute(0->4,1->2,2->1,3->8,4->0,8->3)","color_permute(0->4,1->2,2->1,3->8,4->0,8->3)"
96ed6706,6c434453.json,"color_permute(0->1,1->2,2->0)","color_permute(0->1,1->2,2->0)"
80b02b16,6cdd2623.json,"color_permute(0->1,1->3,2->7,3->4,4->2,5->6,6->5,7->0)","color_permute(0->1,1->3,2->7,3->4,4->2,5->6,6->5,7->0)"
a1800987,6d0160f0.json,"color_permute(1->4,2->3,3->9,4->1,5->6,6->7,7->5,8->2,9->8)","color_permute(1->4,2->3,3->9,4->1,5->6,6->7,7->5,8->2,9->8)"
84b1209b,6d0aefbc.json,"color_permute(1->6,6->8,8->1)","color_permute(1->6,6->8,8->1)"
d72c03e0,6d75e8bb.json,"color_permute(0->2,2->8,8->0)","color_permute(0->2,2->8,8->0)"
1abad104,6e02f1e3.json,"color_permute(0->4,2->3,3->2,4->5,5->0)","color_permute(0->4,2->3,3->2,4->5,5->0)"
ebca1b5a,6e82a1ae.json,"color_permute(1->3,2->1,3->5,5->2)","color_permute(1->3,2->1,3->5,5->2)"
f7980255,6ecd11f4.json,"color_permute(0->4,1->3,2->7,3->8,4->9,5->0,6->1,7->5,8->2,9->6)","color_permute(0->4,1->3,2->7,3->8,4->9,5->0,6->1,7->5,8->2,9->6)"
cfe6b767,6f8cd79b.json,color_permute(8->6),color_permute(8->6)
848a89b9,6fa7a44f.json,"color_permute(1->8,2->4,4->1,5->9,6->2,7->6,8->5,9->7)","color_permute(1->8,2->4,4->1,5->9,6->2,7->6,8->5,9->7)"
c5f0e673,7468f01a.json,"color_permute(1->8,2->6,3->4,4->3,6->1,8->2)","color_permute(1->8,2->6,3->4,4->3,6->1,8->2)"
dc372746,746b3537.json,"color_permute(2->6,3->4,4->3,6->8,8->2)","color_permute(2->6,3->4,4->3,6->8,8->2)"
4e6364d1,74dd1130.json,"color_permute(1->6,2->5,4->2,5->8,6->1,8->9,9->4)","color_permute(1->6,2->5,4->2,5->8,6->1,8->9,9->4)"
4c3a472b,75b8110e.json,"color_permute(0->4,4->9,5->6,6->0,9->5)","color_permute(0->4,4->9,5->6,6->0,9->5)"
ce54772a,760b3cac.json,"color_permute(0->8,4->0,8->4)","color_permute(0->8,4->0,8->4)"
62ad9952,77fdfe62.json,"color_permute(0->9,2->7,3->6,4->5,5->4,6->2,7->3,9->0)","color_permute(0->9,2->7,3->6,4->5,5->4,6->2,7->3,9->0)"
c89bbf47,780d0b14.json,"color_permute(1->6,2->7,3->2,6->8,7->3,8->1)","color_permute(1->6,2->7,3->2,6->8,7->3,8->1)"
e59585dd,794b24be.json,"color_permute(1->2,2->1)","color_permute(1->2,2->1)"
8b138ada,7b7f7511.json,"color_permute(2->3,3->6,4->8,6->4,8->2)","color_permute(2->3,3->6,4->8,6->4,8->2)"
0f3001ec,7e0986d6.json,"color_permute(0->1,1->8,2->3,3->0,4->5,5->4,8->2)","color_permute(0->1,1->8,2->3,3->0,4->5,5->4,8->2)"
c1f30e40,7f4411dc.json,"color_permute(6->7,7->8,8->6)","color_permute(6->7,7->8,8->6)"
2cc89b42,7fe24cdd.json,"color_permute(2->8,5->2,6->5,8->6)","color_permute(2->8,5->2,6->5,8->6)"
1a300bc8,810b9b61.json,"color_permute(0->3,3->0)","color_permute(0->3,3->0)"
f086439b,82819916.json,"color_permute(0->2,1->6,2->8,3->4,4->1,5->0,6->3,8->5)","color_permute(0->2,1->6,2->8,3->4,4->1,5->0,6->3,8->5)"
8cbcc7e0,834ec97d.json,"color_permute(2->6,6->2)","color_permute(2->6,6->2)"
521a4477,8403a5d5.json,"color_permute(0->2,1->0,2->1)","color_permute(0->2,1->0,2->1)"
a634ed01,855e0971.json,"color_permute(0->2,1->3,2->4,3->0,4->1,5->8,8->5)","color_permute(0->2,1->3,2->4,3->0,4->1,5->8,8->5)"
03183f6c,85c4e7cd.json,"color_permute(1->7,2->8,3->6,4->3,5->4,6->1,7->5,8->2)","color_permute(1->7,2->8,3->6,4->3,5->4,6->1,7->5,8->2)"
4719ac67,868de0fa.json,"color_permute(1->2,2->1)","color_permute(1->2,2->1)"
a699e7c1,8731374e.json,"color_permute(0->4,1->7,3->6,4->3,5->0,6->9,7->5,8->1,9->8)","color_permute(0->4,1->7,3->6,4->3,5->0,6->9,7->5,8->1,9->8)"
34bf06e5,88a10436.json,"color_permute(2->5,3->2,5->6,6->3)","color_permute(2->5,3->2,5->6,6->3)"
59d0f2f0,88a62173.json,"color_permute(1->2,2->5,5->1)","color_permute(1->2,2->5,5->1)"
7e0e4925,8be77c9e.json,"color_permute(0->1,1->0)","color_permute(0->1,1->0)"
2a9b1d87,8d5021e8.json,"color_permute(2->8,3->2,8->3)","color_permute(2->8,3->2,8->3)"
f769b514,8e1813be.json,"color_permute(2->3,3->5,4->7,5->4,6->2,7->8,8->6)","color_permute(2->3,3->5,4->7,5->4,6->2,7->8,8->6)"
6710943e,8e5a5113.json,"color_permute(1->9,2->5,3->1,4->6,5->2,6->4,7->8,8->7,9->3)","color_permute(1->9,2->5,3->1,4->6,5->2,6->4,7->8,8->7,9->3)"
c989a130,8eb1be9a.json,"color_permute(0->2,2->0)","color_permute(0->2,2->0)"
541be026,8efcae92.json,"color_permute(0->1,1->0)","color_permute(0->1,1->0)"
939a2aa2,90c28cc7.json,"color_permute(0->1,1->0,3->5,4->8,5->3,8->4)","color_permute(0->1,1->0,3->5,4->8,5->3,8->4)"
a816399d,90f3ed37.json,"color_permute(0->8,1->0,8->1)","color_permute(0->8,1->0,8->1)"
42f0b6f7,913fb3ed.json,"color_permute(0->1,1->8,2->3,3->0,8->2)","color_permute(0->1,1->8,2->3,3->0,8->2)"
e4fdabb3,91714a58.json,"color_permute(1->3,3->9,4->8,5->4,6->5,7->6,8->7,9->1)","color_permute(1->3,3->9,4->8,5->4,6->5,7->6,8->7,9->1)"
7436d5b9,9172f3a0.json,"color_permute(1->6,2->7,3->1,6->3,7->2)","color_permute(1->6,2->7,3->1,6->3,7->2)"
6f6b5677,928ad970.json,"color_permute(1->3,3->8,4->5,5->4,8->1)","color_permute(1->3,3->8,4->5,5->4,8->1)"
2a419abc,941d9a10.json,"color_permute(2->5,3->2,5->3)","color_permute(2->5,3->2,5->3)"
41fa5b1d,94f9d214.json,"color_permute(1->3,3->1)","color_permute(1->3,3->1)"
c7108489,952a094c.json,"color_permute(1->6,3->8,4->5,5->4,6->7,7->9,8->3,9->1)","color_permute(1->6,3->8,4->5,5->4,6->7,7->9,8->3,9->1)"
9d817f73,9565186b.json,"color_permute(1->2,2->8,3->4,4->5,5->3,8->1)","color_permute(1->2,2->8,3->4,4->5,5->3,8->1)"
d6183f42,97999447.json,"color_permute(3->6,4->8,5->4,6->3,8->5)","color_permute(3->6,4->8,5->4,6->3,8->5)"
8c3194ae,98cf29f8.json,"color_permute(0->4,4->0)","color_permute(0->4,4->0)"
